saguinus imperator,Emperor Tamarin,saguinus,callitrichidae,neotropical,rainforest,LC
saguinus oedipus,Cotton-Top Tamarin,saguinus,callitrichidae,neotropical,rainforest,CR
saimiri oerstedii,Central American Squirrel Monkey,saimiri,cebidae,neotropical,rainforest,VU
saimiri sciureus,Squirrel Monkey,saimiri,cebidae,neotropical,rainforest,NE
salamandra salamandra,Fire Salamander,salamandra,salamandridae,palearctic,forest,LC
salvator merianae,Argentine Black And White Tegu,salvator,teiidae,neotropical,rainforest,LC
sanzinia madagascariensis,Madagascar Tree Boa,sanzinia,boidae,madagascan,rainforest,LC
sarcophilus harrisii,Tasmanian Devil,sarcophilus,dasyuridae,australian,forest;urban,EN
sarcoramphus papa,King Vulture,sarcoramphus,cathartidae,neotropical,forest,LC
sardina pilchardus,Sardine;Pilchard,sardina,clupeidae,atlantic ocean,brackish water,NE
sargocentron seychellense,Yellow-Tipped Squirrelfish,sargocentron,holocentridae,indian ocean;pacific ocean,reef,NE
sauromalus varius,San Esteban Island Chuckwalla;Piebald Chuckwalla;Pinto Chuckwalla,sauromalus,iguanidae,nearctic,desert/dune,EN
scaphiopus hurterii,Hurter's Spadefoot Toad,scaphiopus,scaphiopodidae,nearctic,savanna/grassland,LC
sceloporus olivaceus,Texas Spiny Lizard,sceloporus,phrynosomatidae,nearctic,suburb;forest,LC
scissirostrum dubium,Grosbeak Starling;Grosbeak Myna;Finch-Billed Myna;Scissor-Billed Starling,scissirostrum,sturnidae,oriental,forest;swamp,LC
scolopendra subspinipes,Vietnamese Centipede,scolopendra,scolopendridae,oriental;palearctic;neotropical,savanna/grassland,NE
scopus umbretta,Hamerkop,scopus,scopidae,ethiopian,forest,LC
selene vomer,Lookdown,selene,carangidae,atlantic ocean,ocean,NE
shinisaurus crocodilurus,Chinese Crocodile Lizard,shinisaurus,shinisauridae,palearctic,coastal;riparian,EN
sialia sialis,Eastern Bluebird,sialia,turdidae,nearctic,forest,LC
siganus unimaculatus,Blotched Foxface,siganus,siganidae,indian ocean;pacific ocean,reef,NE
sistrurus catenatus,Massasauga;Eastern Massasauga Rattlesnake,sistrurus,viperidae,nearctic,riparian;swamp;forest,LC
smilisca baudinii,Mexican Tree Frog,smilisca,hylidae,nearctic,forest;savanna/grassland,LC
somateria fischeri,Spectacled Eider,somateria,anatidae,nearctic,tunda;coastal,LC
somateria mollissima,Common Eider,somateria,anatidae,nearctic;palearctic;holarctic,tundra;coastal,LC
speothos venaticus,Bush Dog,speothos,canidae,neotropical,savanna/grasslands,NT
spheniscus demersus,African Penguin;Jackass Penguin,spheniscus,spheniscidae,ethiopian,coastal,EN
spheniscus humboldti,Humboldt Penguin,spheniscus,spheniscidae,neotropical,coastal,VU
spheniscus magellanicus,Magellanic Penguin,spheniscus,spheniscidae,neotropical,coastal,NT
stegostoma fasciatum,Zebra Shark;Leopard Shark,stegostoma,stegostomatidae,indian ocean;pacific ocean,reef;coastal,VU
sternotherus odoratus,Musk Turtle,sternotherus,kinosternidae,nearctic,swamp;lakes,LC
stictonetta naevosa,Freckled Duck,stictonetta,anatidae,australian,lake,LC
streptopelia capicola,Ringneck Dove,streptopelia,columbidae,ethiopian,forest;savanna/grassland,LC
strix varia,Barred Owl,strix,strigidae,nearctic,forest,LC
struthio camelus,Ostrich,struthio,struthionidae,ethiopian,savanna/grassland;scrub forest,LC
suricata suricatta,Meerkat,suricata,herpestidae,ethiopian,desert/dune,LC
sus scrofa,Wild Boar,sus,suidae,cosmopolitan,savanna/grassland;forest;marsh;swamp;riparian,LC
symphalangus syndactylus,Siamang,symphalangus,hylobatidae,oriental,forest,EN
syngnathus leptorhyncus,Bay Pipefish,syngnathus,syngnathidae,pacific ocean,coastal,NE
tachyphonus rufus,White-Lined Tanager,tachyphonus,thraupidae,neotropical,forest,LC
tadorna tadorna,Common Shelduck,tadorna,anatidae,palearctic,lakes,LC
taeniopygia bichenovii,Double-Barred Finch,taeniopygia,estrildidae,australian,savanna/grassland;scrub forest,LC
taeniopygia guttata,Zebra Finch,taeniopygia,estrildidae,nearctic;oriental,forest,LC
tamandua tetradactyla,Souterhn Tamandua;Collard Anteater;Lesser Anteater,tamandua,myrmecophagidae,neotropical,savanna/grassland;forest;rainforest;scrub forest,LC
tapirus bairdii,Baird's Tapir,tapirus,tapiridae,neotropical,savanna/grassland;forest,EN
tapirus indicus,Malayan Tapir,tapirus,tapiridae,oriental,savanna/grassland;forest,EN
tauraco erythrolophus,Red-Crested Turaco,tauraco,musophagidae,ethiopian,forest,LC
tauraco leucolophus,White-Crested Turaco,tauraco,musophagidae,ethiopian,forest;riparian,LC
taurotragus derbianus,Giant Eland;Lord Derby Eland,taurotragus,bovidae,ethiopian,savanna/grassland;forest,LC
taxidea taxus,American Badger,taxidea,mustelidae,nearctic,savanna/grassland,LC
terrapene carolina,Common Box Turtle,terrapene,emydidae,nearctic,forest;savanna/grassland,VU
terrapene carolina carolina,Eastern Box Turtle,terrapene,emydidae,nearctic,rivers;lakes,VU
terrapene coahuila,Coahuilan Box Turtle,terrapene,emydidae,neotropical,marsh,EN
terrapene ornata,Ornate Box Turtle,terrapene,emydidae,nearctic,savanna/grassland,NT
terrapene ornata ornata,Ornate Box Turtle,terrapene,emydidae,nearctic,savanna/grassland,NT
testudo graeca,Spur-Thigh Tortoise,testudo,testudinidae,palearctic,savanna/grassland,VU
testudo kleinmanni,Egyptian Tortoise;Kleinmann's Tortoise;Leith's Tortoise,testudo,testudinidae,palearctic,desert/dune;scrub forest,CR
thamnophis dorsalis,New Mexico Gartersnake,thamnophis,colubridae,nearctic,marsh;lake,LC
thamnophis rufipunctatus,Narrowhead Gartersnake,thamnophis,colubridae,nearctic,marsh;lake,LC
thamnophis sauritus,Gulf Coast Ribbon Snake,thamnophis,colubridae,nearctic,riparian;swamp;marsh;rivers;lakes,NE
thamnophis sirtalis,Garter Snake,thamnophis,colubridae,nearctic,savanna/grassland;forest,LC
theloderma corticale,Mossy Tree Frog,theloderma,rhacophoridae,palearctic,rainforest,NE
theraphosa blondi,Goliath Bird Eating Tarantula,theraphosa,theraphosidae,neotropical,rainforest,NE
theropithecus gelada,Gelada,theropithecus,cercopithecidae,ethiopian,mountains,LC
thraupis episcopus,Blue-Gray Tanager,thraupis,thraupidae,neotropical,forest;rainforest,LC
threskiornis aethiopicus,African Sacred Ibis,threskiornis,threskiornithidae,ethiopian,marsh,LC
threskiornis spinicollis,Straw-Necked Ibis,threskiornis,threskiornithidae,australian,swamp;marsh;savanna/grassland,LC
tiliqua scincoides,Eastern Blue-Tongued Skink,tiliqua,scincidae,australian,scrub forest;suburban,NE
tockus flavirostris,Eastern Yellow-Billed Hornbill;Northern Yellow-Billed Hornbill,tockus,bucerotidae,ethiopian,forest,LC
todiramphus chloris,Collared Kingfisher,todiramphus,alcedinidae,oriental,forest,LC
todiramphus cinnamominus,Micronesian Kingfisher;Guam Kingfisher,todiramphus,alcedinidae,island endemic,forest,EW
tolypeutes matacus,Southern Three-Banded Armadillo,tolypeutes,chlamyphoridae,neotropical,scrub forest,NT
tolypeutes tricinctus,Three-Banded Armadillo,tolypeutes,dasypodidae,neotropical,savanna/grassland,VU
tomistoma schlegelii,False Gharial,tomistoma,gavialidae,oriental,swamps;lakes;rivers,VU
torgos tracheliotos,Lappet-faced vulture,torgos,accipitridae,ethiopian,savanna/grassland,EN
trachemys scripta,Pond Slider;Common Slider Turtle,trachemys,emydidae,nearctic,lakes;rivers;swamp;riparian,LC
trachemys scripta elegans,Red Eared Slider,trachemys,emydidae,nearctic,lake;marsh,LC
trachycephalus resinifictrix,Mission Golden-Eyed Tree Frog;Amazon Milk Frog,trachycephalus,hylidae,neotropical,rainforest;forest,LC
trachypithecus obscurus,Spectacled Langur;Dusky Leaf Monkey,trachypithecus,cercopithecidae,oriental,taiga;forest;rainforest,NT
tragelaphus angasii,Nyala,tragelaphus,bovidae,ethiopian,forest;savanna/grassland,LC
tragelaphus eurycerus,Bongo,tragelaphus,bovidae,ethiopian,rainforest;scrub forest;mountains,NT
tragelaphus imberbis,Lesser Kudu,tragelaphus,bovidae,ethiopian,savanna/grassland;scrub forest,NT
tragelaphus spekii,Sitatunga,tragelaphus,bovidae,ethiopian,swamp;marsh;lakes,LC
tragelaphus strepsiceros,Greater Kudu,tragelaphus,bovidae,ethiopian,savanna/grassland;forest;scrub forest,LC
tragopan caboti,Cabot's Tragopan Pheasant,tragophan,phasianidae,oriental,forest;mountains,VU
tremarctos ornatus,Andean Bear;Spectacled Bear,tremarctos,ursidae,neotropical,mountains,VU
treron waalia,Bruce's Green Pigeon,treron,columbidae,ethiopian,forest,LC
tribolonotus gracilis,Crocodile Skink;Red-eyed Crocodile Skink,tribolonotus,scincidae,australian,rainforest,NE
trichoglossus capistratus,Marigold lorikeet,trichoglossus,psittacidae,palearctic,forest,LC
trichoglossus euteles,Olive headed lorikeet,trichoglossus,psittaculidae,palearctic,forest,LC
trichoglossus haematodus,Rainbow Lorikeet;Parrot,trichoglossus,psittacidae,australian,forest,LC
trichoglossus moluccanus,Swainson's Lorikeet,trichoglossus,psittaculidae,ethiopian,rainforest,LC
trimeresurus mangshanensis,Mangshan Mountain Pitviper,trimeresurus,viperidae,oriental,mountains;forest,EN
trimeresurus mcgregori,McGregor's Pit Viper,trimeresurus,viperidae,oriental,forest,NE
trimeresurus trigonocephalus,Sri Lanka Palm Viper,trimeresurus,viperidae,palearctic,savanna/grassland;rainforest,NE
trioceros melleri,Meller's Chameleon,trioceros,chamaeleonidae,ethiopian,savanna/grassland;mountains,LC
trogon chionurus,White-Tailed Trogon,trogon,trogonidae,neotropical,forest;rainforest,LC
tupaia belangeri,Northern Tree Shrew,tupaia,tupaiidae,oriental,forest,LC
tursiops truncatus,Bottlenose Dolphin,tursiops,delphinidae,ocean,ocean,LC
tylototriton shanjing,Emperor Newt;Mandarin Newt;Mandarin Salamander,tylototriton,salamandridae,palearctic,rivers;lakes,NT
tympanuchus cupido attwateri,Attwater's Prairie Chicken,tympanuchus,phasianidae,nearctic,savanna/grassland,NE
typhlonectes natans,Aquatic Caecilian;Rubber Eel,typhlonectes,typhlonectidae,neotropical,savanna/grassland;scrub forest;rivers,LC
tyrannus forficatus,Scissor-Tail Flycatcher,tyrannus,tyrannidae,nearctic;neotropical,forest,LC
tyrannus verticalis,Western Kingbird,tyrannus,tyrannidae,neotropical,suburb/forest,LC
tyto alba,Barn Owl,tyto,tytonidae,nearctic;west indian;neotropical;argentine;mediterranean;ethiopian;oriental;australian,savanna/grassland;urban,LC
uncia uncia,Snow Leopard,panthera,felidae,oriental,forest;mountains,EN
uria aalge,Common Murre,uria,alcidae,nearctic,coastal,LC
urocissa erythororyncha,Red-Billed Blue Magpie,urocissa,corvidae,oriental,forest;scrub forest;mountains,LC
urocissa erythroryncha,Red-Billed Blue Magpie,urocissa,corvidae,oriental,forest;scrub forest,LC
uroplatus fimbriatus,Giant Leaf-Tailed Gecko,uroplatus,gekkonidae,madagascan,rainforest,LC
uroplatus henkeli,Henkel's Leaf-Tailed Gecko,uroplatus,gekkonidae,madagascan,forest,VU
ursus americanus,American Black Bear,ursus,ursidae,nearctic,forest,LC
ursus arctos,Brown Bear,ursus,ursidae,nearctic;palearctic;holarctic,tundra;taiga;desert/dune;savanna/grassland;chaparral;forest;scrub forest;mountains,LC
ursus arctos horribilis,Grizzly Bear;Silvertip Bear;North American Brown Bear,ursus,ursidae,nearctic,tundra;taiga;savanna/grassland;chaparral;forest;scrub forest;mountains,LC
ursus maritimus,Polar Bear,ursus,ursidae,holarctic,polar ice,VU
ursus thiberanus,Asiatic Black Bear,ursus,ursidae,oriental,forest,VU
vanellus armatus,Blacksmith Lapwing;Blacksmith Plover,vanellus,charadriidae,ethiopian,marsh;swamp;savanna/grassland,LC
vanellus chilensis,Southern Lapwing,vanellus,charadriidae,neotropical,forest;river,LC
vanellus miles,Masked Lapwing;Masked Plover;Spur-Winged Plover,vanellus,charadriidae,australian,coastal;marsh;swamp,LC
vanessa cardui,Painted Lady,vanessa,nymphalidae,cosmopolitan,savanna/grassland,NE
varanus beccarii,Black Tree Monitor Lizard,varanus,varanidae,ethiopian,forest,NE
varanus komodoensis,Komodo Dragon,varanus,varanidae,oriental,savanna/grassland;forest,VU
varanus prasinus,Green Tree Monitor;Emerald Tree Monitor,varanus,varanidae,australian,rainforest;forest,NE
varanus salvadorii,Crocodile Monitor;Papuan Monitor;Salvadori's Monitor;Artellia,varanus,varanidae,australian,rainforest;swamp,NE
varanus tristis,Black-Headed Monitor,varanus,varanidae,australian,savanna/grassland;scrub;scrub forest,NE
varecia rubra,Red Ruffed Lemur,varecia,lemuridae,madagascan,forest;rainforest;scrub forest,CR
varecia variegata,Black and White Ruffed Lemur,varecia,lemuridae,madagascan,forest;rainforest;scrub forest,CR
vicugna pacos,Alpaca,vicugna,camelidae,neotropical,savanna/grassland;mountains,NE
vipera raddei,Rock Viper;Radde's Mountain Viper;Armenian Mountain Viper;Armenian Mountain Adder,vipera,viperidae,palearctic,mountains;scrub forest,NT
vombatus ursinus,Tasmanian Wombat,vombatus,vombatidae,australian,mountains,LC
vulpes lagopus,Arctic Fox,vulpes,canidae,holarctic,taiga,LC
vulpes velox,Swift Fox,vulpes,canidae,nearctic,desert/dune;savanna/grassland,LC
vulpes vulpes,Red fox,vulpes,canidae,nearctic,forest,LC
vulpes zerda,Fennec Fox,vulpes,canidae,ethiopian,savanna/grasslands,LC
vultur gryphus,Andean Condor,vultur,cathartidae,neotropical,mountains,NT
xipholena punicea,Pompadour Cotinga,xipholena,cotingidae,neotropical,forest;rainforest,LC
zalophus californianus,California Sea Lion,zalophus,otariidae,nearctic;pacific ocean,rivers;coastal,LC
zebrasoma flavescens,Yellow Tang,zebrasoma,acanthuridae,pacific ocean;indian ocean,reef,LC
zebrasoma velifer,Sailfin Tang,zebrasoma,acanthuridae,pacific ocean,reef,NE
zenaida graysoni,Socorro Dove,zenaida,columbidae,nearctic,forest,EW
zosterops palpebrosus,Oriental White-Eye,zosterops,zosteropidae,oriental,rainforest;forest;scrub forest,LC
